# CÂU SAI CHÍNH TẢ — sinh bằng `scripts/voice/gen-misspell.py` (đừng sửa tay phần `rule`).
# Cột: id | heard_text | source
#  • source = real : chuỗi mô hình in ra khi NGƯỜI THẬT nói (5 bản thu 2026-09-16) — bằng chứng mạnh nhất
#  • source = tts  : corpus tổng hợp trên host (aliases-proposed.tsv · bảng nghe nhầm §5)
#  • source = rule : máy sinh từ bảng lẫn âm VoicePhoneticConfusions.kt (≤ 8 dòng/nhãn, tất định)
# `id` là mã control/telemetry/macro mà câu PHẢI trỏ tới; `-` = câu cố ý KHÔNG phải lệnh.
cell_temp_high	xem nhiệt pell cao	rule
cell_temp_high	xem nhiệt cell pao	rule
cell_temp_high	xem nhiec cell cao	rule
cell_temp_high	xem nhiệt tell cao	rule
cell_temp_high	xem nhiệt cell tao	rule
cell_temp_low	xem mat cell thấp	rule
cell_temp_low	xem nhiệt pell thấp	rule
cell_temp_low	xem nhiệt cell thac	rule
cell_temp_low	xem nhiec cell thấp	rule
cell_temp_low	xem nhiệt tell thấp	rule
cell_temp_avg	xem mat cell tb	rule
cell_temp_avg	xem nhiệt pell tb	rule
cell_temp_avg	xem nhiệt cell cb	rule
cell_temp_avg	xem nhiec cell tb	rule
cell_temp_avg	xem nhiệt tell tb	rule
cell_v_high	xem ac cell cao	rule
cell_v_high	xem áp pell cao	rule
cell_v_high	xem áp cell pao	rule
cell_v_high	xem áp tell cao	rule
cell_v_high	xem áp cell tao	rule
cell_v_low	xem ac cell thấp	rule
cell_v_low	xem áp pell thấp	rule
cell_v_low	xem áp cell thac	rule
cell_v_low	xem áp tell thấp	rule
soh_oem	xem sup khỏe pin soh	rule
soh_oem	xem sức khỏe ben soh	rule
soh_oem	xem sức khỏe pin xoh	rule
soh_oem	xem sut khỏe pin soh	rule
soh_oem	xem sức khỏe bien soh	rule
soh_oem	xem xuc khỏe pin soh	rule
soh_oem	xem sức khỏe bin soh	rule
soh_oem	xem sức khỏe cin soh	rule
target_soc	xem mup tiêu sạc	rule
target_soc	xem mục cieu sạc	rule
target_soc	xem mục tiêu sap	rule
target_soc	xem mut tiêu sạc	rule
target_soc	xem mục tiêu sat	rule
target_soc	xem mục tiêu xac	rule
speed	xem coc độ	rule
speed	xem tốc duo	rule
speed	xem top độ	rule
speed	xem tốc gio	rule
speed	xem tot độ	rule
speed	xem tốc ro	rule
speed	xem tuoc độ	rule
speed	xem tốc vo	rule
accel_pct	xem chal ga	rule
accel_pct	xem chân ra	rule
accel_pct	xem chang ga	rule
accel_pct	xem tran ga	rule
brake_pct	xem chal phanh	rule
brake_pct	xem chang phanh	rule
brake_pct	xem tran phanh	rule
motor_front_rpm	xem dong tua mô tơ trước	rule
motor_front_rpm	xem vòng cua mô tơ trước	rule
motor_front_rpm	xem vòng tua ma tơ trước	rule
motor_front_rpm	xem vòng tua mô co trước	rule
motor_front_rpm	xem vòng tua mô tơ chuoc	rule
motor_front_rpm	xem giong tua mô tơ trước	rule
motor_front_rpm	xem vòng tua muo tơ trước	rule
motor_front_rpm	xem vòng tua mô tuo trước	rule
motor_rear_rpm	xem dong tua mô tơ sau	rule
motor_rear_rpm	xem vòng cua mô tơ sau	rule
motor_rear_rpm	xem vòng tua ma tơ sau	rule
motor_rear_rpm	xem vòng tua mô co sau	rule
motor_rear_rpm	xem vòng tua mô tơ xau	rule
motor_rear_rpm	xem giong tua mô tơ sau	rule
motor_rear_rpm	xem vòng tua muo tơ sau	rule
motor_rear_rpm	xem vòng tua mô tuo sau	rule
motor_front_torque	xem ma men mô tơ trước	rule
motor_front_torque	xem mô mel mô tơ trước	rule
motor_front_torque	xem mô men ma tơ trước	rule
motor_front_torque	xem mô men mô co trước	rule
motor_front_torque	xem mô men mô tơ chuoc	rule
motor_front_torque	xem muo men mô tơ trước	rule
motor_front_torque	xem mô meng mô tơ trước	rule
motor_front_torque	xem mô men muo tơ trước	rule
engine_rpm	xem dong tua máy xăng	rule
engine_rpm	xem vòng cua máy xăng	rule
engine_rpm	xem vòng tua het xăng	rule
engine_rpm	xem vòng tua máy sang	rule
engine_rpm	xem giong tua máy xăng	rule
engine_rpm	xem vòng tua máy xan	rule
engine_rpm	xem von tua máy xăng	rule
engine_rpm	xem vuong tua máy xăng	rule
steering_deg	xem cop vô lăng	rule
steering_deg	xem góc do lăng	rule
steering_deg	xem góc vô lan	rule
steering_deg	xem gop vô lăng	rule
steering_deg	xem góc gio lăng	rule
steering_deg	xem góc vô nang	rule
steering_deg	xem got vô lăng	rule
steering_deg	xem góc vuo lăng	rule
wheel_speed	xem coc độ bánh	rule
wheel_speed	xem tốc duo bánh	rule
wheel_speed	xem top độ bánh	rule
wheel_speed	xem tốc gio bánh	rule
wheel_speed	xem tot độ bánh	rule
wheel_speed	xem tốc ro bánh	rule
wheel_speed	xem tuoc độ bánh	rule
wheel_speed	xem tốc vo bánh	rule
slope_deg	xem duo dốc	rule
slope_deg	xem độ dop	rule
slope_deg	xem gio dốc	rule
slope_deg	xem độ dot	rule
slope_deg	xem ro dốc	rule
slope_deg	xem độ duoc	rule
slope_deg	xem vo dốc	rule
slope_deg	xem độ gioc	rule
gear	xem suo	rule
gear	xem xo	rule
op_mode	xem tre độ lái	rule
op_mode	xem chế duo lái	rule
op_mode	xem chế độ da	rule
op_mode	xem chế gio lái	rule
op_mode	xem chế độ gai	rule
op_mode	xem chế ro lái	rule
op_mode	xem chế độ nai	rule
op_mode	xem chế vo lái	rule
energy_mode	xem tre độ năng lượng	rule
energy_mode	xem chế duo năng lượng	rule
energy_mode	xem chế độ lang lượng	rule
energy_mode	xem chế độ năng long	rule
energy_mode	xem chế gio năng lượng	rule
energy_mode	xem chế độ nan lượng	rule
energy_mode	xem chế độ năng luon	rule
energy_mode	xem chế ro năng lượng	rule
pm25_level	xem mup bụi mịn	rule
pm25_level	xem mức bụi mil	rule
pm25_level	xem mut bụi mịn	rule
pm25_level	xem mức bụi ming	rule
pm25_value	xem bụi mil pm2 5	rule
pm25_value	xem bụi mịn cm2 5	rule
pm25_value	xem bụi ming pm2 5	rule
pm25_online	xem pam biến bụi mịn	rule
pm25_online	xem cảm biel bụi mịn	rule
pm25_online	xem cảm biến bụi mil	rule
pm25_online	xem tam biến bụi mịn	rule
pm25_online	xem cảm bieng bụi mịn	rule
pm25_online	xem cảm biến bụi ming	rule
pm25_online	xem cảm pin bụi mịn	rule
cabin_temp	xem mat trong cabin	rule
cabin_temp	xem nhiệt chong cabin	rule
cabin_temp	xem nhiệt trong cabil	rule
cabin_temp	xem nhiec trong cabin	rule
cabin_temp	xem nhiệt tron cabin	rule
cabin_temp	xem nhiệt trong cabing	rule
cabin_temp	xem nhiệt truong cabin	rule
cabin_temp	xem nhiệt trong pabin	rule
inside_temp	xem mat cài đặt	rule
inside_temp	xem nhiệt pai đặt	rule
inside_temp	xem nhiệt cài dac	rule
inside_temp	xem nhiec cài đặt	rule
inside_temp	xem nhiệt tai đặt	rule
inside_temp	xem nhiệt cài giat	rule
inside_temp	xem nhiệt cài rat	rule
inside_temp	xem nhiệt cài vat	rule
ext_temp	xem mat ngoài xe	rule
ext_temp	xem nhiệt noai xe	rule
ext_temp	xem nhiệt ngoài se	rule
ext_temp	xem nhiec ngoài xe	rule
ext_temp	xem nhiệt ngoài xem	rule
coolant_temp	xem mat nước làm mát	rule
coolant_temp	xem nhiệt luoc làm mát	rule
coolant_temp	xem nhiệt nước nam mát	rule
coolant_temp	xem nhiệt nước làm mac	rule
coolant_temp	xem nhiec nước làm mát	rule
coolant_temp	xem nhiệt nguoc làm mát	rule
coolant_temp	xem nhiệt nước làm nhiet	rule
coolant_temp	xem nhiệt noc làm mát	rule
ac_on	xem giieu hòa	rule
ac_on	xem rieu hòa	rule
ac_on	xem vieu hòa	rule
ac_wind	xem mup quạt gió	rule
ac_wind	xem mức quac gió	rule
ac_wind	xem mức quạt do	rule
ac_wind	xem mut quạt gió	rule
ac_wind	xem mức quạt giuo	rule
ac_wind	xem mức quạt vo	rule
ac_cycle	xem tre độ lấy gió	rule
ac_cycle	xem chế duo lấy gió	rule
ac_cycle	xem chế độ nay gió	rule
ac_cycle	xem chế độ lấy do	rule
ac_cycle	xem chế gio lấy gió	rule
ac_cycle	xem chế độ lấy giuo	rule
ac_cycle	xem chế ro lấy gió	rule
ac_cycle	xem chế độ lấy vo	rule
temp_unit	xem dol vị nhiệt	rule
temp_unit	xem đơn di nhiệt	rule
temp_unit	xem đơn vị mat	rule
temp_unit	xem dong vị nhiệt	rule
temp_unit	xem đơn gii nhiệt	rule
temp_unit	xem đơn vị nhiec	rule
temp_unit	xem duon vị nhiệt	rule
temp_unit	xem gion vị nhiệt	rule
anion_state	xem iol âm	rule
anion_state	xem iong âm	rule
seat_vent_state	xem mup ghế mát	rule
seat_vent_state	xem mức ghế mac	rule
seat_vent_state	xem mut ghế mát	rule
seat_vent_state	xem mức ghế nhiet	rule
seat_heat_state	xem mup ghế sưởi	rule
seat_heat_state	xem mức ghế sua	rule
seat_heat_state	xem mut ghế sưởi	rule
seat_heat_state	xem mức ghế sui	rule
seat_heat_state	xem mức ghế xuoi	rule
defrost_front_state	xem chang thái sấy trước	rule
defrost_front_state	xem trạng thái xay trước	rule
defrost_front_state	xem trạng thái sấy chuoc	rule
defrost_front_state	xem tran thái sấy trước	rule
defrost_front_state	xem trạng thái sấy troc	rule
defrost_front_state	xem trạng thái sấy truop	rule
defrost_front_state	xem trạng thái sấy truot	rule
defrost_rear_state	xem chang thái sấy sau	rule
defrost_rear_state	xem trạng thái xay sau	rule
defrost_rear_state	xem trạng thái sấy xau	rule
defrost_rear_state	xem tran thái sấy sau	rule
ac_mode_auto	xem tre độ điều hòa	rule
ac_mode_auto	xem chế duo điều hòa	rule
ac_mode_auto	xem chế độ giieu hòa	rule
ac_mode_auto	xem chế gio điều hòa	rule
ac_mode_auto	xem chế độ rieu hòa	rule
ac_mode_auto	xem chế ro điều hòa	rule
ac_mode_auto	xem chế độ vieu hòa	rule
ac_mode_auto	xem chế vo điều hòa	rule
tyre_p_fl	xem ac lốp trước trái	rule
tyre_p_fl	xem áp loc trước trái	rule
tyre_p_fl	xem áp lốp chuoc trái	rule
tyre_p_fl	xem áp lốp trước chai	rule
tyre_p_fl	xem áp luop trước trái	rule
tyre_p_fl	xem áp lốp troc trái	rule
tyre_p_fl	xem áp nop trước trái	rule
tyre_p_fl	xem áp lốp truop trái	rule
tyre_p_fr	xem ac lốp trước phải	rule
tyre_p_fr	xem áp loc trước phải	rule
tyre_p_fr	xem áp lốp chuoc phải	rule
tyre_p_fr	xem áp luop trước phải	rule
tyre_p_fr	xem áp lốp troc phải	rule
tyre_p_fr	xem áp nop trước phải	rule
tyre_p_fr	xem áp lốp truop phải	rule
tyre_p_fr	xem áp lốp truot phải	rule
tyre_p_rl	xem ac lốp sau trái	rule
tyre_p_rl	xem áp loc sau trái	rule
tyre_p_rl	xem áp lốp xau trái	rule
tyre_p_rl	xem áp lốp sau chai	rule
tyre_p_rl	xem áp luop sau trái	rule
tyre_p_rl	xem áp nop sau trái	rule
tyre_p_rr	xem ac lốp sau phải	rule
tyre_p_rr	xem áp loc sau phải	rule
tyre_p_rr	xem áp lốp xau phải	rule
tyre_p_rr	xem áp luop sau phải	rule
tyre_p_rr	xem áp nop sau phải	rule
tyre_t_fl	xem mat lốp trước trái	rule
tyre_t_fl	xem nhiệt loc trước trái	rule
tyre_t_fl	xem nhiệt lốp chuoc trái	rule
tyre_t_fl	xem nhiệt lốp trước chai	rule
tyre_t_fl	xem nhiec lốp trước trái	rule
tyre_t_fl	xem nhiệt luop trước trái	rule
tyre_t_fl	xem nhiệt lốp troc trái	rule
tyre_t_fl	xem nhiệt nop trước trái	rule
tyre_t_fr	xem mat lốp trước phải	rule
tyre_t_fr	xem nhiệt loc trước phải	rule
tyre_t_fr	xem nhiệt lốp chuoc phải	rule
tyre_t_fr	xem nhiec lốp trước phải	rule
tyre_t_fr	xem nhiệt luop trước phải	rule
tyre_t_fr	xem nhiệt lốp troc phải	rule
tyre_t_fr	xem nhiệt nop trước phải	rule
tyre_t_fr	xem nhiệt lốp truop phải	rule
tyre_t_rl	xem mat lốp sau trái	rule
tyre_t_rl	xem nhiệt loc sau trái	rule
tyre_t_rl	xem nhiệt lốp xau trái	rule
tyre_t_rl	xem nhiệt lốp sau chai	rule
tyre_t_rl	xem nhiec lốp sau trái	rule
tyre_t_rl	xem nhiệt luop sau trái	rule
tyre_t_rl	xem nhiệt nop sau trái	rule
tyre_t_rr	xem mat lốp sau phải	rule
tyre_t_rr	xem nhiệt loc sau phải	rule
tyre_t_rr	xem nhiệt lốp xau phải	rule
tyre_t_rr	xem nhiec lốp sau phải	rule
tyre_t_rr	xem nhiệt luop sau phải	rule
tyre_t_rr	xem nhiệt nop sau phải	rule
window_lf	xem kieng trước trái	rule
window_lf	xem kính chuoc trái	rule
window_lf	xem kính trước chai	rule
window_lf	xem kim trước trái	rule
window_lf	xem kính troc trái	rule
window_lf	xem kin trước trái	rule
window_lf	xem kính truop trái	rule
window_lf	xem kính truot trái	rule
window_rf	xem kieng trước phải	rule
window_rf	xem kính chuoc phải	rule
window_rf	xem kim trước phải	rule
window_rf	xem kính troc phải	rule
window_rf	xem kin trước phải	rule
window_rf	xem kính truop phải	rule
window_rf	xem kính truot phải	rule
window_lr	xem kieng sau trái	rule
window_lr	xem kính xau trái	rule
window_lr	xem kính sau chai	rule
window_lr	xem kim sau trái	rule
window_lr	xem kin sau trái	rule
window_rr	xem kieng sau phải	rule
window_rr	xem kính xau phải	rule
window_rr	xem kim sau phải	rule
window_rr	xem kin sau phải	rule
door_lf	xem pua trước trái	rule
door_lf	xem cửa chuoc trái	rule
door_lf	xem cửa trước chai	rule
door_lf	xem tua trước trái	rule
door_lf	xem cửa troc trái	rule
door_lf	xem cửa truop trái	rule
door_lf	xem cửa truot trái	rule
door_rf	xem pua trước phải	rule
door_rf	xem cửa chuoc phải	rule
door_rf	xem tua trước phải	rule
door_rf	xem cửa troc phải	rule
door_rf	xem cửa truop phải	rule
door_rf	xem cửa truot phải	rule
door_lr	xem pua sau trái	rule
door_lr	xem cửa xau trái	rule
