# CORPUS CÂU NÓI — sinh bằng `scripts/voice/gen-variants.py` (đừng sửa tay: sửa data/*.tsv).
# Cột: id | intent_kind | region | style | text
recirc	control_toggle	bac	ngan	bật tuần hoàn trong lên
recirc	control_toggle	chung	ngan	mở lấy gió trong
recirc	control_toggle	chung	than_mat	tắt gió trong đi
recirc	control_toggle	nam	than_mat	bật tuần hoàn trong giùm
recirc	control_toggle	nam	than_mat	tắt lấy gió trong dùm cái
recirc	control_toggle	bac	lich_su	làm ơn bật gió trong
recirc	control_toggle	bac	lich_su	bật tuần hoàn trong hộ tôi
recirc	control_toggle	chung	than_mat	ê Kachi bật lấy gió trong
recirc	control_toggle	chung	than_mat	ê Kachi tắt gió trong đi
recirc	control_toggle	chung	dai	cho tôi bật tuần hoàn trong nhé
recirc	control_toggle	chung	dai	tắt lấy gió trong giúp mình nhé
recirc	control_toggle	nam	dai	bật giùm tôi cái gió trong
recirc	control_toggle	chung	than_mat	bật cái tuần hoàn trong đi
recirc	control_toggle	trung	than_mat	bật lấy gió trong hí
recirc	control_toggle	chung	ngan	đóng gió trong
recirc	control_toggle	chung	dai	mở tuần hoàn trong lên giúp mình
recirc	control_toggle	chung	ngan	bật gió trong
recirc	control_toggle	chung	ngan	tắt tuần hoàn trong
drl	control_toggle	chung	ngan	bật đèn ban ngày
drl	control_toggle	chung	ngan	tắt đèn chạy ban ngày
drl	control_toggle	bac	ngan	bật đèn ban ngày lên
drl	control_toggle	chung	ngan	mở đèn chạy ban ngày
drl	control_toggle	chung	than_mat	tắt đèn ban ngày đi
drl	control_toggle	nam	than_mat	bật đèn chạy ban ngày giùm
drl	control_toggle	nam	than_mat	tắt đèn ban ngày dùm cái
drl	control_toggle	bac	lich_su	làm ơn bật đèn chạy ban ngày
drl	control_toggle	bac	lich_su	bật đèn ban ngày hộ tôi
drl	control_toggle	chung	than_mat	ê Kachi bật đèn chạy ban ngày
drl	control_toggle	chung	than_mat	ê Kachi tắt đèn ban ngày đi
drl	control_toggle	chung	dai	cho tôi bật đèn chạy ban ngày nhé
drl	control_toggle	chung	dai	tắt đèn ban ngày giúp mình nhé
drl	control_toggle	nam	dai	bật giùm tôi cái đèn chạy ban ngày
drl	control_toggle	chung	than_mat	bật cái đèn ban ngày đi
drl	control_toggle	trung	than_mat	bật đèn chạy ban ngày hí
drl	control_toggle	chung	ngan	đóng đèn ban ngày
drl	control_toggle	chung	dai	mở đèn chạy ban ngày lên giúp mình
drl	control_toggle	chung	ngan	bật đèn chạy ban ngày
drl	control_toggle	chung	ngan	tắt đèn ban ngày
vol	control_step	chung	ngan	tăng âm lượng
vol	control_step	nam	ngan	giảm tiếng
vol	control_step	chung	than_mat	tăng âm thanh lên
vol	control_step	bac	than_mat	giảm loa xuống
vol	control_step	bac	ngan	tăng âm lượng một nấc
vol	control_step	nam	than_mat	giảm tiếng giùm
vol	control_step	nam	than_mat	tăng âm thanh dùm cái
vol	control_step	bac	lich_su	làm ơn tăng loa
vol	control_step	bac	lich_su	giảm âm lượng hộ tôi
vol	control_step	nam	than_mat	ê Kachi tăng tiếng
vol	control_step	chung	dai	cho âm thanh lên một chút
vol	control_step	bac	dai	hạ loa xuống một chút nhé
vol	control_step	trung	than_mat	tăng âm lượng chút hí
vol	control_step	nam	so_lieu	đặt tiếng mức mười hai
vol	control_step	nam	so_lieu	đặt tiếng mười lăm
vol	control_step	nam	so_lieu	đặt tiếng mức 12
vol	control_step	chung	so_lieu	âm thanh mức mười hai
vol	control_step	chung	so_lieu	âm thanh mười lăm
vol	control_step	chung	so_lieu	âm thanh mức 12
vol	control_step	bac	so_lieu	chỉnh loa về mức mười hai
wiper	control_toggle	chung	ngan	bật gạt mưa
wiper	control_toggle	chung	ngan	tắt cần gạt
wiper	control_toggle	nam	ngan	bật gạt nước lên
wiper	control_toggle	chung	ngan	mở gạt mưa
wiper	control_toggle	chung	than_mat	tắt cần gạt đi
wiper	control_toggle	nam	than_mat	bật gạt nước giùm
wiper	control_toggle	nam	than_mat	tắt gạt mưa dùm cái
wiper	control_toggle	bac	lich_su	làm ơn bật cần gạt
wiper	control_toggle	nam	lich_su	bật gạt nước hộ tôi
wiper	control_toggle	chung	than_mat	ê Kachi bật gạt mưa
wiper	control_toggle	chung	than_mat	ê Kachi tắt cần gạt đi
wiper	control_toggle	nam	dai	cho tôi bật gạt nước nhé
wiper	control_toggle	chung	dai	tắt gạt mưa giúp mình nhé
wiper	control_toggle	nam	dai	bật giùm tôi cái cần gạt
wiper	control_toggle	nam	than_mat	bật cái gạt nước đi
wiper	control_toggle	trung	than_mat	bật gạt mưa hí
wiper	control_toggle	chung	ngan	đóng cần gạt
wiper	control_toggle	nam	dai	mở gạt nước lên giúp mình
wiper	control_toggle	chung	ngan	bật cần gạt
wiper	control_toggle	nam	ngan	tắt gạt nước
cast	control_toggle	chung	ngan	bật chiếu cụm
cast	control_toggle	chung	ngan	tắt chiếu lên cụm
cast	control_toggle	bac	ngan	bật chiếu màn lên
cast	control_toggle	chung	ngan	mở chiếu cụm
cast	control_toggle	chung	than_mat	tắt chiếu lên cụm đi
cast	control_toggle	nam	than_mat	bật chiếu màn giùm
cast	control_toggle	nam	than_mat	tắt chiếu cụm dùm cái
cast	control_toggle	bac	lich_su	làm ơn bật chiếu lên cụm
cast	control_toggle	bac	lich_su	bật chiếu màn hộ tôi
cast	control_toggle	chung	than_mat	ê Kachi bật chiếu cụm
cast	control_toggle	chung	than_mat	ê Kachi tắt chiếu lên cụm đi
cast	control_toggle	chung	dai	cho tôi bật chiếu màn nhé
cast	control_toggle	chung	dai	tắt chiếu cụm giúp mình nhé
cast	control_toggle	nam	dai	bật giùm tôi cái chiếu lên cụm
cast	control_toggle	chung	than_mat	bật cái chiếu màn đi
cast	control_toggle	trung	than_mat	bật chiếu cụm hí
cast	control_toggle	chung	ngan	đóng chiếu lên cụm
cast	control_toggle	chung	dai	mở chiếu màn lên giúp mình
cast	control_toggle	chung	ngan	bật chiếu lên cụm
cast	control_toggle	chung	ngan	tắt chiếu màn
ac_auto	control_toggle	chung	ngan	bật điều hòa auto
ac_auto	control_toggle	chung	ngan	tắt điều hoà
ac_auto	control_toggle	nam	ngan	bật máy lạnh lên
ac_auto	control_toggle	chung	ngan	mở điều hoà tự động
ac_auto	control_toggle	nam	than_mat	tắt máy lạnh tự động đi
ac_auto	control_toggle	nam	than_mat	bật điều hòa auto giùm
ac_auto	control_toggle	nam	than_mat	tắt điều hoà dùm cái
ac_auto	control_toggle	nam	lich_su	làm ơn bật máy lạnh
ac_auto	control_toggle	bac	lich_su	bật điều hoà tự động hộ tôi
ac_auto	control_toggle	nam	than_mat	ê Kachi bật máy lạnh tự động
ac_auto	control_toggle	chung	than_mat	ê Kachi tắt điều hòa auto đi
ac_auto	control_toggle	chung	dai	cho tôi bật điều hoà nhé
ac_auto	control_toggle	nam	dai	tắt máy lạnh giúp mình nhé
ac_auto	control_toggle	nam	dai	bật giùm tôi cái điều hoà tự động
ac_auto	control_toggle	nam	than_mat	bật cái máy lạnh tự động đi
ac_auto	control_toggle	trung	than_mat	bật điều hòa auto hí
ac_auto	control_toggle	chung	ngan	đóng điều hoà
ac_auto	control_toggle	nam	dai	mở máy lạnh lên giúp mình
ac_auto	control_toggle	chung	ngan	bật điều hoà
ac_auto	control_toggle	nam	ngan	tắt máy lạnh
defrost_rear	control_toggle	chung	ngan	bật sấy kính sau
defrost_rear	control_toggle	nam	ngan	tắt sấy kiếng sau
defrost_rear	control_toggle	bac	ngan	bật sấy kính sau lên
defrost_rear	control_toggle	nam	ngan	mở sấy kiếng sau
defrost_rear	control_toggle	chung	than_mat	tắt sấy kính sau đi
defrost_rear	control_toggle	nam	than_mat	bật sấy kiếng sau giùm
defrost_rear	control_toggle	nam	than_mat	tắt sấy kính sau dùm cái
defrost_rear	control_toggle	nam	lich_su	làm ơn bật sấy kiếng sau
defrost_rear	control_toggle	bac	lich_su	bật sấy kính sau hộ tôi
defrost_rear	control_toggle	nam	than_mat	ê Kachi bật sấy kiếng sau
defrost_rear	control_toggle	chung	than_mat	ê Kachi tắt sấy kính sau đi
defrost_rear	control_toggle	nam	dai	cho tôi bật sấy kiếng sau nhé
defrost_rear	control_toggle	chung	dai	tắt sấy kính sau giúp mình nhé
defrost_rear	control_toggle	nam	dai	bật giùm tôi cái sấy kiếng sau
defrost_rear	control_toggle	chung	than_mat	bật cái sấy kính sau đi
defrost_rear	control_toggle	nam	than_mat	bật sấy kiếng sau hí
defrost_rear	control_toggle	chung	ngan	đóng sấy kính sau
defrost_rear	control_toggle	nam	dai	mở sấy kiếng sau lên giúp mình
defrost_rear	control_toggle	nam	ngan	bật sấy kiếng sau
defrost_rear	control_toggle	chung	ngan	tắt sấy kính sau
anion	control_toggle	chung	ngan	bật ion âm
anion	control_toggle	chung	ngan	tắt khử mùi
anion	control_toggle	bac	ngan	bật ion âm lên
anion	control_toggle	chung	ngan	mở khử mùi
anion	control_toggle	chung	than_mat	tắt ion âm đi
anion	control_toggle	nam	than_mat	bật khử mùi giùm
anion	control_toggle	nam	than_mat	tắt ion âm dùm cái
anion	control_toggle	bac	lich_su	làm ơn bật khử mùi
anion	control_toggle	bac	lich_su	bật ion âm hộ tôi
anion	control_toggle	chung	than_mat	ê Kachi bật khử mùi
anion	control_toggle	chung	than_mat	ê Kachi tắt ion âm đi
anion	control_toggle	chung	dai	cho tôi bật khử mùi nhé
anion	control_toggle	chung	dai	tắt ion âm giúp mình nhé
anion	control_toggle	nam	dai	bật giùm tôi cái khử mùi
anion	control_toggle	chung	than_mat	bật cái ion âm đi
anion	control_toggle	trung	than_mat	bật khử mùi hí
anion	control_toggle	chung	ngan	đóng ion âm
anion	control_toggle	chung	dai	mở khử mùi lên giúp mình
anion	control_toggle	chung	ngan	bật khử mùi
